source,target,weight
"Mikulski, B. (MD-D)","Sullivan, D. (AK-R)",16
"Mikulski, B. (MD-D)","Perdue, D. (GA-R)",9
"Mikulski, B. (MD-D)","Ernst, J. (IA-R)",15
"Mikulski, B. (MD-D)","Tillis, T. (NC-R)",14
"Mikulski, B. (MD-D)","Rounds, M. (SD-R)",18
"Mikulski, B. (MD-D)","Sasse, B. (NE-R)",3
"Murkowski, L. (AK-R)","Murray, P. (WA-D)",36
"Murkowski, L. (AK-R)","Nelson, B. (FL-D)",33
"Murkowski, L. (AK-R)","Reed, J. (RI-D)",25
"Murkowski, L. (AK-R)","Reid, H. (NV-D)",12
"Murkowski, L. (AK-R)","Roberts, P. (KS-R)",63
"Murkowski, L. (AK-R)","Schumer, C. (NY-D)",56
"Murkowski, L. (AK-R)","Sessions, J. (AL-R)",32
"Murkowski, L. (AK-R)","Shelby, R. (AL-R)",18
"Murkowski, L. (AK-R)","Stabenow, D. (MI-D)",43
"Murkowski, L. (AK-R)","Wyden, R. (OR-D)",38
"Murkowski, L. (AK-R)","Baldwin, T. (WI-D)",51
"Murkowski, L. (AK-R)","Blunt, R. (MO-R)",74
"Murkowski, L. (AK-R)","Boozman, J. (AR-R)",65
"Murkowski, L. (AK-R)","Brown, S. (OH-D)",40
"Murkowski, L. (AK-R)","Burr, R. (NC-R)",49
"Murkowski, L. (AK-R)","Capito, S. (WV-R)",75
"Murkowski, L. (AK-R)","Cardin, B. (MD-D)",31
"Murkowski, L. (AK-R)","Flake, J. (AZ-R)",39
"Murkowski, L. (AK-R)","Isakson, J. (GA-R)",64
"Murkowski, L. (AK-R)","Kirk, M. (IL-R)",77
"Murkowski, L. (AK-R)","Markey, E. (MA-D)",42
"Murkowski, L. (AK-R)","Menéndez, R. (NJ-D)",42
"Murkowski, L. (AK-R)","Moran, J. (KS-R)",65
"Murkowski, L. (AK-R)","Portman, R. (OH-R)",50
"Murkowski, L. (AK-R)","Sanders, B. (VT-I)",26
"Murkowski, L. (AK-R)","Toomey, P. (PA-R)",43
"Murkowski, L. (AK-R)","Udall, T. (NM-D)",39
"Murkowski, L. (AK-R)","Vitter, D. (LA-R)",60
"Murkowski, L. (AK-R)","Wicker, R. (MS-R)",71
"Murkowski, L. (AK-R)","Thune, J. (SD-R)",50
"Murkowski, L. (AK-R)","Coats, D. (IN-R)",41
"Murkowski, L. (AK-R)","Murphy, C. (CT-D)",45
"Murkowski, L. (AK-R)","Hirono, M. (HI-D)",41
"Murkowski, L. (AK-R)","Donnelly, J. (IN-D)",43
"Murkowski, L. (AK-R)","Heller, D. (NV-R)",60
"Murkowski, L. (AK-R)","Gillibrand, K. (NY-D)",56
"Murkowski, L. (AK-R)","Klobuchar, A. (MN-D)",68
"Murkowski, L. (AK-R)","McCaskill, C. (MO-D)",22
"Murkowski, L. (AK-R)","Tester, J. (MT-D)",61
"Murkowski, L. (AK-R)","Casey, R. (PA-D)",50
"Murkowski, L. (AK-R)","Whitehouse, S. (RI-D)",41
"Murkowski, L. (AK-R)","Corker, B. (TN-R)",19
"Murkowski, L. (AK-R)","Barrasso, J. (WY-R)",53
"Murkowski, L. (AK-R)","Cassidy, B. (LA-R)",43
"Murkowski, L. (AK-R)","Heinrich, M. (NM-D)",46
"Murkowski, L. (AK-R)","Peters, G. (MI-D)",39
"Murkowski, L. (AK-R)","Warner, M. (VA-D)",33
"Murkowski, L. (AK-R)","Risch, J. (ID-R)",50
"Murkowski, L. (AK-R)","Shaheen, J. (NH-D)",46
"Murkowski, L. (AK-R)","Merkley, J. (OR-D)",42
"Murkowski, L. (AK-R)","Bennet, M. (CO-D)",49
"Murkowski, L. (AK-R)","Franken, A. (MN-D)",59
"Murkowski, L. (AK-R)","Coons, C. (DE-D)",63
"Murkowski, L. (AK-R)","Manchin, J. (WV-D)",41
"Murkowski, L. (AK-R)","Gardner, C. (CO-R)",56
"Murkowski, L. (AK-R)","Lankford, J. (OK-R)",29
"Murkowski, L. (AK-R)","Scott, T. (SC-R)",47
"Murkowski, L. (AK-R)","Blumenthal, R. (CT-D)",51
"Murkowski, L. (AK-R)","Rubio, M. (FL-R)",56
"Murkowski, L. (AK-R)","Paul, R. (KY-R)",22
"Murkowski, L. (AK-R)","Ayotte, K. (NH-R)",85
"Murkowski, L. (AK-R)","Hoeven, J. (ND-R)",50
"Murkowski, L. (AK-R)","Lee, M. (UT-R)",27
"Murkowski, L. (AK-R)","Johnson, R. (WI-R)",45
"Murkowski, L. (AK-R)","Schatz, B. (HI-D)",45
"Murkowski, L. (AK-R)","Cotton, T. (AR-R)",51
"Murkowski, L. (AK-R)","Warren, E. (MA-D)",33
"Murkowski, L. (AK-R)","King, A. (ME-I)",42
"Murkowski, L. (AK-R)","Daines, S. (MT-R)",58
"Murkowski, L. (AK-R)","Heitkamp, H. (ND-D)",48
"Murkowski, L. (AK-R)","Fischer, D. (NE-R)",54
"Murkowski, L. (AK-R)","Cruz, T. (TX-R)",29
"Murkowski, L. (AK-R)","Kaine, T. (VA-D)",29
"Murkowski, L. (AK-R)","Booker, C. (NJ-D)",42
"Murkowski, L. (AK-R)","Sullivan, D. (AK-R)",95
"Murkowski, L. (AK-R)","Perdue, D. (GA-R)",41
"Murkowski, L. (AK-R)","Ernst, J. (IA-R)",36
"Murkowski, L. (AK-R)","Tillis, T. (NC-R)",48
"Murkowski, L. (AK-R)","Rounds, M. (SD-R)",48
"Murkowski, L. (AK-R)","Sasse, B. (NE-R)",20
"Murray, P. (WA-D)","Nelson, B. (FL-D)",45
"Murray, P. (WA-D)","Reed, J. (RI-D)",69
"Murray, P. (WA-D)","Reid, H. (NV-D)",40
"Murray, P. (WA-D)","Roberts, P. (KS-R)",25
"Murray, P. (WA-D)","Schumer, C. (NY-D)",101
"Murray, P. (WA-D)","Sessions, J. (AL-R)",8
"Murray, P. (WA-D)","Shelby, R. (AL-R)",2
"Murray, P. (WA-D)","Stabenow, D. (MI-D)",90
"Murray, P. (WA-D)","Wyden, R. (OR-D)",97
"Murray, P. (WA-D)","Baldwin, T. (WI-D)",133
"Murray, P. (WA-D)","Blunt, R. (MO-R)",33
"Murray, P. (WA-D)","Boozman, J. (AR-R)",32
"Murray, P. (WA-D)","Brown, S. (OH-D)",114
"Murray, P. (WA-D)","Burr, R. (NC-R)",25
"Murray, P. (WA-D)","Capito, S. (WV-R)",30
"Murray, P. (WA-D)","Cardin, B. (MD-D)",85
"Murray, P. (WA-D)","Flake, J. (AZ-R)",12
"Murray, P. (WA-D)","Isakson, J. (GA-R)",26
"Murray, P. (WA-D)","Kirk, M. (IL-R)",55
"Murray, P. (WA-D)","Markey, E. (MA-D)",111
"Murray, P. (WA-D)","Menéndez, R. (NJ-D)",79
"Murray, P. (WA-D)","Moran, J. (KS-R)",35
"Murray, P. (WA-D)","Portman, R. (OH-R)",29
"Murray, P. (WA-D)","Sanders, B. (VT-I)",98
"Murray, P. (WA-D)","Toomey, P. (PA-R)",16
"Murray, P. (WA-D)","Udall, T. (NM-D)",67
"Murray, P. (WA-D)","Vitter, D. (LA-R)",22
"Murray, P. (WA-D)","Wicker, R. (MS-R)",31
"Murray, P. (WA-D)","Thune, J. (SD-R)",23
"Murray, P. (WA-D)","Coats, D. (IN-R)",9
"Murray, P. (WA-D)","Murphy, C. (CT-D)",96
"Murray, P. (WA-D)","Hirono, M. (HI-D)",118
"Murray, P. (WA-D)","Donnelly, J. (IN-D)",35
"Murray, P. (WA-D)","Heller, D. (NV-R)",35
"Murray, P. (WA-D)","Gillibrand, K. (NY-D)",130
"Murray, P. (WA-D)","Klobuchar, A. (MN-D)",101
"Murray, P. (WA-D)","McCaskill, C. (MO-D)",54
"Murray, P. (WA-D)","Tester, J. (MT-D)",70
"Murray, P. (WA-D)","Casey, R. (PA-D)",96
"Murray, P. (WA-D)","Whitehouse, S. (RI-D)",90
"Murray, P. (WA-D)","Corker, B. (TN-R)",8
"Murray, P. (WA-D)","Barrasso, J. (WY-R)",9
"Murray, P. (WA-D)","Cassidy, B. (LA-R)",14
"Murray, P. (WA-D)","Heinrich, M. (NM-D)",76
"Murray, P. (WA-D)","Peters, G. (MI-D)",88
"Murray, P. (WA-D)","Warner, M. (VA-D)",40
"Murray, P. (WA-D)","Risch, J. (ID-R)",15
"Murray, P. (WA-D)","Shaheen, J. (NH-D)",103
"Murray, P. (WA-D)","Merkley, J. (OR-D)",105
"Murray, P. (WA-D)","Bennet, M. (CO-D)",74
"Murray, P. (WA-D)","Franken, A. (MN-D)",131
"Murray, P. (WA-D)","Coons, C. (DE-D)",94
"Murray, P. (WA-D)","Manchin, J. (WV-D)",33
"Murray, P. (WA-D)","Gardner, C. (CO-R)",23
"Murray, P. (WA-D)","Lankford, J. (OK-R)",3
"Murray, P. (WA-D)","Scott, T. (SC-R)",8
"Murray, P. (WA-D)","Blumenthal, R. (CT-D)",130
"Murray, P. (WA-D)","Rubio, M. (FL-R)",20
"Murray, P. (WA-D)","Paul, R. (KY-R)",6
"Murray, P. (WA-D)","Ayotte, K. (NH-R)",48
"Murray, P. (WA-D)","Hoeven, J. (ND-R)",22
"Murray, P. (WA-D)","Lee, M. (UT-R)",7
"Murray, P. (WA-D)","Johnson, R. (WI-R)",13
"Murray, P. (WA-D)","Schatz, B. (HI-D)",77
"Murray, P. (WA-D)","Cotton, T. (AR-R)",15
"Murray, P. (WA-D)","Warren, E. (MA-D)",103
"Murray, P. (WA-D)","King, A. (ME-I)",58
"Murray, P. (WA-D)","Daines, S. (MT-R)",29
"Murray, P. (WA-D)","Heitkamp, H. (ND-D)",55
"Murray, P. (WA-D)","Fischer, D. (NE-R)",16
"Murray, P. (WA-D)","Cruz, T. (TX-R)",7
"Murray, P. (WA-D)","Kaine, T. (VA-D)",59
"Murray, P. (WA-D)","Booker, C. (NJ-D)",80
"Murray, P. (WA-D)","Sullivan, D. (AK-R)",23
"Murray, P. (WA-D)","Perdue, D. (GA-R)",11
"Murray, P. (WA-D)","Ernst, J. (IA-R)",15
"Murray, P. (WA-D)","Tillis, T. (NC-R)",21
"Murray, P. (WA-D)","Rounds, M. (SD-R)",20
"Murray, P. (WA-D)","Sasse, B. (NE-R)",2
"Nelson, B. (FL-D)","Reed, J. (RI-D)",44
"Nelson, B. (FL-D)","Reid, H. (NV-D)",24
"Nelson, B. (FL-D)","Roberts, P. (KS-R)",23
"Nelson, B. (FL-D)","Schumer, C. (NY-D)",76
"Nelson, B. (FL-D)","Sessions, J. (AL-R)",14
"Nelson, B. (FL-D)","Shelby, R. (AL-R)",6
"Nelson, B. (FL-D)","Stabenow, D. (MI-D)",61
"Nelson, B. (FL-D)","Wyden, R. (OR-D)",41
"Nelson, B. (FL-D)","Baldwin, T. (WI-D)",52
"Nelson, B. (FL-D)","Blunt, R. (MO-R)",39
"Nelson, B. (FL-D)","Boozman, J. (AR-R)",36
"Nelson, B. (FL-D)","Brown, S. (OH-D)",59
"Nelson, B. (FL-D)","Burr, R. (NC-R)",35
"Nelson, B. (FL-D)","Capito, S. (WV-R)",37
"Nelson, B. (FL-D)","Cardin, B. (MD-D)",51
"Nelson, B. (FL-D)","Flake, J. (AZ-R)",14
"Nelson, B. (FL-D)","Isakson, J. (GA-R)",28
"Nelson, B. (FL-D)","Kirk, M. (IL-R)",43
"Nelson, B. (FL-D)","Markey, E. (MA-D)",62
"Nelson, B. (FL-D)","Menéndez, R. (NJ-D)",68
"Nelson, B. (FL-D)","Moran, J. (KS-R)",38
"Nelson, B. (FL-D)","Portman, R. (OH-R)",24
"Nelson, B. (FL-D)","Sanders, B. (VT-I)",35
"Nelson, B. (FL-D)","Toomey, P. (PA-R)",17
"Nelson, B. (FL-D)","Udall, T. (NM-D)",40
"Nelson, B. (FL-D)","Vitter, D. (LA-R)",22
"Nelson, B. (FL-D)","Wicker, R. (MS-R)",28
"Nelson, B. (FL-D)","Thune, J. (SD-R)",29
"Nelson, B. (FL-D)","Coats, D. (IN-R)",13
"Nelson, B. (FL-D)","Murphy, C. (CT-D)",55
"Nelson, B. (FL-D)","Hirono, M. (HI-D)",49
"Nelson, B. (FL-D)","Donnelly, J. (IN-D)",36
"Nelson, B. (FL-D)","Heller, D. (NV-R)",32
"Nelson, B. (FL-D)","Gillibrand, K. (NY-D)",73
"Nelson, B. (FL-D)","Klobuchar, A. (MN-D)",71
"Nelson, B. (FL-D)","McCaskill, C. (MO-D)",39
"Nelson, B. (FL-D)","Tester, J. (MT-D)",44
"Nelson, B. (FL-D)","Casey, R. (PA-D)",59
"Nelson, B. (FL-D)","Whitehouse, S. (RI-D)",58
"Nelson, B. (FL-D)","Corker, B. (TN-R)",6
"Nelson, B. (FL-D)","Barrasso, J. (WY-R)",10
"Nelson, B. (FL-D)","Cassidy, B. (LA-R)",16
"Nelson, B. (FL-D)","Heinrich, M. (NM-D)",43
"Nelson, B. (FL-D)","Peters, G. (MI-D)",61
"Nelson, B. (FL-D)","Warner, M. (VA-D)",40
"Nelson, B. (FL-D)","Risch, J. (ID-R)",15
"Nelson, B. (FL-D)","Shaheen, J. (NH-D)",58
"Nelson, B. (FL-D)","Merkley, J. (OR-D)",47
"Nelson, B. (FL-D)","Bennet, M. (CO-D)",51
"Nelson, B. (FL-D)","Franken, A. (MN-D)",53
"Nelson, B. (FL-D)","Coons, C. (DE-D)",60
"Nelson, B. (FL-D)","Manchin, J. (WV-D)",32
"Nelson, B. (FL-D)","Gardner, C. (CO-R)",22
"Nelson, B. (FL-D)","Lankford, J. (OK-R)",7
"Nelson, B. (FL-D)","Scott, T. (SC-R)",15
"Nelson, B. (FL-D)","Blumenthal, R. (CT-D)",82
"Nelson, B. (FL-D)","Rubio, M. (FL-R)",50
"Nelson, B. (FL-D)","Paul, R. (KY-R)",5
"Nelson, B. (FL-D)","Ayotte, K. (NH-R)",44
"Nelson, B. (FL-D)","Hoeven, J. (ND-R)",18
"Nelson, B. (FL-D)","Lee, M. (UT-R)",6
"Nelson, B. (FL-D)","Johnson, R. (WI-R)",11
"Nelson, B. (FL-D)","Schatz, B. (HI-D)",52
"Nelson, B. (FL-D)","Cotton, T. (AR-R)",20
"Nelson, B. (FL-D)","Warren, E. (MA-D)",51
"Nelson, B. (FL-D)","King, A. (ME-I)",49
"Nelson, B. (FL-D)","Daines, S. (MT-R)",26
"Nelson, B. (FL-D)","Heitkamp, H. (ND-D)",36
"Nelson, B. (FL-D)","Fischer, D. (NE-R)",20
"Nelson, B. (FL-D)","Cruz, T. (TX-R)",10
"Nelson, B. (FL-D)","Kaine, T. (VA-D)",40
"Nelson, B. (FL-D)","Booker, C. (NJ-D)",60
"Nelson, B. (FL-D)","Sullivan, D. (AK-R)",23
"Nelson, B. (FL-D)","Perdue, D. (GA-R)",15
"Nelson, B. (FL-D)","Ernst, J. (IA-R)",14
"Nelson, B. (FL-D)","Tillis, T. (NC-R)",27
"Nelson, B. (FL-D)","Rounds, M. (SD-R)",20
"Nelson, B. (FL-D)","Sasse, B. (NE-R)",4
"Reed, J. (RI-D)","Reid, H. (NV-D)",34
"Reed, J. (RI-D)","Roberts, P. (KS-R)",10
"Reed, J. (RI-D)","Schumer, C. (NY-D)",84
"Reed, J. (RI-D)","Sessions, J. (AL-R)",6
"Reed, J. (RI-D)","Shelby, R. (AL-R)",3
"Reed, J. (RI-D)","Stabenow, D. (MI-D)",78
"Reed, J. (RI-D)","Wyden, R. (OR-D)",57
"Reed, J. (RI-D)","Baldwin, T. (WI-D)",97
"Reed, J. (RI-D)","Blunt, R. (MO-R)",26
"Reed, J. (RI-D)","Boozman, J. (AR-R)",18
"Reed, J. (RI-D)","Brown, S. (OH-D)",92
"Reed, J. (RI-D)","Burr, R. (NC-R)",16
"Reed, J. (RI-D)","Capito, S. (WV-R)",25
"Reed, J. (RI-D)","Cardin, B. (MD-D)",67
"Reed, J. (RI-D)","Flake, J. (AZ-R)",7
"Reed, J. (RI-D)","Isakson, J. (GA-R)",12
"Reed, J. (RI-D)","Kirk, M. (IL-R)",39
"Reed, J. (RI-D)","Markey, E. (MA-D)",98
"Reed, J. (RI-D)","Menéndez, R. (NJ-D)",71
"Reed, J. (RI-D)","Moran, J. (KS-R)",14
"Reed, J. (RI-D)","Portman, R. (OH-R)",15
"Reed, J. (RI-D)","Sanders, B. (VT-I)",70
"Reed, J. (RI-D)","Toomey, P. (PA-R)",8
"Reed, J. (RI-D)","Udall, T. (NM-D)",55
"Reed, J. (RI-D)","Vitter, D. (LA-R)",15
"Reed, J. (RI-D)","Wicker, R. (MS-R)",17
"Reed, J. (RI-D)","Thune, J. (SD-R)",7
"Reed, J. (RI-D)","Coats, D. (IN-R)",5
"Reed, J. (RI-D)","Murphy, C. (CT-D)",79
"Reed, J. (RI-D)","Hirono, M. (HI-D)",83
"Reed, J. (RI-D)","Donnelly, J. (IN-D)",31
"Reed, J. (RI-D)","Heller, D. (NV-R)",21
"Reed, J. (RI-D)","Gillibrand, K. (NY-D)",98
"Reed, J. (RI-D)","Klobuchar, A. (MN-D)",83
"Reed, J. (RI-D)","McCaskill, C. (MO-D)",38
"Reed, J. (RI-D)","Tester, J. (MT-D)",42
"Reed, J. (RI-D)","Casey, R. (PA-D)",70
"Reed, J. (RI-D)","Whitehouse, S. (RI-D)",117
"Reed, J. (RI-D)","Corker, B. (TN-R)",4
"Reed, J. (RI-D)","Barrasso, J. (WY-R)",9
"Reed, J. (RI-D)","Cassidy, B. (LA-R)",11
"Reed, J. (RI-D)","Heinrich, M. (NM-D)",62
"Reed, J. (RI-D)","Peters, G. (MI-D)",72
"Reed, J. (RI-D)","Warner, M. (VA-D)",32
"Reed, J. (RI-D)","Risch, J. (ID-R)",9
"Reed, J. (RI-D)","Shaheen, J. (NH-D)",78
"Reed, J. (RI-D)","Merkley, J. (OR-D)",80
"Reed, J. (RI-D)","Bennet, M. (CO-D)",53
"Reed, J. (RI-D)","Franken, A. (MN-D)",96
"Reed, J. (RI-D)","Coons, C. (DE-D)",75
"Reed, J. (RI-D)","Manchin, J. (WV-D)",24
"Reed, J. (RI-D)","Gardner, C. (CO-R)",9
"Reed, J. (RI-D)","Lankford, J. (OK-R)",1
"Reed, J. (RI-D)","Scott, T. (SC-R)",6
"Reed, J. (RI-D)","Blumenthal, R. (CT-D)",108
"Reed, J. (RI-D)","Rubio, M. (FL-R)",16
"Reed, J. (RI-D)","Paul, R. (KY-R)",3
"Reed, J. (RI-D)","Ayotte, K. (NH-R)",39
"Reed, J. (RI-D)","Hoeven, J. (ND-R)",12
"Reed, J. (RI-D)","Lee, M. (UT-R)",1
"Reed, J. (RI-D)","Johnson, R. (WI-R)",6
"Reed, J. (RI-D)","Schatz, B. (HI-D)",62
"Reed, J. (RI-D)","Cotton, T. (AR-R)",11
"Reed, J. (RI-D)","Warren, E. (MA-D)",103
"Reed, J. (RI-D)","King, A. (ME-I)",53
"Reed, J. (RI-D)","Daines, S. (MT-R)",14
"Reed, J. (RI-D)","Heitkamp, H. (ND-D)",41
"Reed, J. (RI-D)","Fischer, D. (NE-R)",7
"Reed, J. (RI-D)","Cruz, T. (TX-R)",4
"Reed, J. (RI-D)","Kaine, T. (VA-D)",42
"Reed, J. (RI-D)","Booker, C. (NJ-D)",63
"Reed, J. (RI-D)","Sullivan, D. (AK-R)",13
"Reed, J. (RI-D)","Perdue, D. (GA-R)",4
"Reed, J. (RI-D)","Ernst, J. (IA-R)",12
"Reed, J. (RI-D)","Tillis, T. (NC-R)",11
"Reed, J. (RI-D)","Rounds, M. (SD-R)",12
"Reed, J. (RI-D)","Sasse, B. (NE-R)",1
"Reid, H. (NV-D)","Roberts, P. (KS-R)",1
"Reid, H. (NV-D)","Schumer, C. (NY-D)",46
"Reid, H. (NV-D)","Sessions, J. (AL-R)",2
"Reid, H. (NV-D)","Shelby, R. (AL-R)",2
"Reid, H. (NV-D)","Stabenow, D. (MI-D)",43
"Reid, H. (NV-D)","Wyden, R. (OR-D)",39
"Reid, H. (NV-D)","Baldwin, T. (WI-D)",42
"Reid, H. (NV-D)","Blunt, R. (MO-R)",8
"Reid, H. (NV-D)","Boozman, J. (AR-R)",5
"Reid, H. (NV-D)","Brown, S. (OH-D)",44
"Reid, H. (NV-D)","Burr, R. (NC-R)",5
"Reid, H. (NV-D)","Capito, S. (WV-R)",6
"Reid, H. (NV-D)","Cardin, B. (MD-D)",41
"Reid, H. (NV-D)","Flake, J. (AZ-R)",2
"Reid, H. (NV-D)","Isakson, J. (GA-R)",5
"Reid, H. (NV-D)","Kirk, M. (IL-R)",10
"Reid, H. (NV-D)","Markey, E. (MA-D)",45
"Reid, H. (NV-D)","Menéndez, R. (NJ-D)",43
"Reid, H. (NV-D)","Moran, J. (KS-R)",6
"Reid, H. (NV-D)","Portman, R. (OH-R)",4
"Reid, H. (NV-D)","Sanders, B. (VT-I)",38
"Reid, H. (NV-D)","Toomey, P. (PA-R)",4
"Reid, H. (NV-D)","Udall, T. (NM-D)",25
"Reid, H. (NV-D)","Vitter, D. (LA-R)",5
"Reid, H. (NV-D)","Wicker, R. (MS-R)",6
"Reid, H. (NV-D)","Thune, J. (SD-R)",3
"Reid, H. (NV-D)","Coats, D. (IN-R)",2
"Reid, H. (NV-D)","Murphy, C. (CT-D)",38
"Reid, H. (NV-D)","Hirono, M. (HI-D)",46
"Reid, H. (NV-D)","Donnelly, J. (IN-D)",16
"Reid, H. (NV-D)","Heller, D. (NV-R)",21
"Reid, H. (NV-D)","Gillibrand, K. (NY-D)",50
"Reid, H. (NV-D)","Klobuchar, A. (MN-D)",37
"Reid, H. (NV-D)","McCaskill, C. (MO-D)",27
"Reid, H. (NV-D)","Tester, J. (MT-D)",26
"Reid, H. (NV-D)","Casey, R. (PA-D)",38
"Reid, H. (NV-D)","Whitehouse, S. (RI-D)",36
"Reid, H. (NV-D)","Corker, B. (TN-R)",1
"Reid, H. (NV-D)","Barrasso, J. (WY-R)",4
"Reid, H. (NV-D)","Cassidy, B. (LA-R)",1
"Reid, H. (NV-D)","Heinrich, M. (NM-D)",38
"Reid, H. (NV-D)","Peters, G. (MI-D)",32
"Reid, H. (NV-D)","Warner, M. (VA-D)",20
"Reid, H. (NV-D)","Risch, J. (ID-R)",2
"Reid, H. (NV-D)","Shaheen, J. (NH-D)",39
"Reid, H. (NV-D)","Merkley, J. (OR-D)",43
"Reid, H. (NV-D)","Bennet, M. (CO-D)",32
"Reid, H. (NV-D)","Franken, A. (MN-D)",43
"Reid, H. (NV-D)","Coons, C. (DE-D)",35
"Reid, H. (NV-D)","Manchin, J. (WV-D)",13
"Reid, H. (NV-D)","Gardner, C. (CO-R)",4
"Reid, H. (NV-D)","Lankford, J. (OK-R)",1
"Reid, H. (NV-D)","Scott, T. (SC-R)",2
"Reid, H. (NV-D)","Blumenthal, R. (CT-D)",49
"Reid, H. (NV-D)","Rubio, M. (FL-R)",5
"Reid, H. (NV-D)","Paul, R. (KY-R)",2
"Reid, H. (NV-D)","Ayotte, K. (NH-R)",10
"Reid, H. (NV-D)","Hoeven, J. (ND-R)",3
"Reid, H. (NV-D)","Johnson, R. (WI-R)",3
"Reid, H. (NV-D)","Schatz, B. (HI-D)",43
"Reid, H. (NV-D)","Cotton, T. (AR-R)",3
"Reid, H. (NV-D)","Warren, E. (MA-D)",46
"Reid, H. (NV-D)","King, A. (ME-I)",21
"Reid, H. (NV-D)","Daines, S. (MT-R)",7
"Reid, H. (NV-D)","Heitkamp, H. (ND-D)",22
"Reid, H. (NV-D)","Fischer, D. (NE-R)",4
"Reid, H. (NV-D)","Cruz, T. (TX-R)",1
"Reid, H. (NV-D)","Kaine, T. (VA-D)",29
"Reid, H. (NV-D)","Booker, C. (NJ-D)",39
"Reid, H. (NV-D)","Sullivan, D. (AK-R)",3
"Reid, H. (NV-D)","Perdue, D. (GA-R)",3
"Reid, H. (NV-D)","Ernst, J. (IA-R)",2
"Reid, H. (NV-D)","Tillis, T. (NC-R)",3
"Reid, H. (NV-D)","Rounds, M. (SD-R)",6
"Reid, H. (NV-D)","Sasse, B. (NE-R)",1
"Roberts, P. (KS-R)","Schumer, C. (NY-D)",36
"Roberts, P. (KS-R)","Sessions, J. (AL-R)",57
"Roberts, P. (KS-R)","Shelby, R. (AL-R)",31
"Roberts, P. (KS-R)","Stabenow, D. (MI-D)",34
"Roberts, P. (KS-R)","Wyden, R. (OR-D)",26
"Roberts, P. (KS-R)","Baldwin, T. (WI-D)",30
"Roberts, P. (KS-R)","Blunt, R. (MO-R)",109
"Roberts, P. (KS-R)","Boozman, J. (AR-R)",94
"Roberts, P. (KS-R)","Brown, S. (OH-D)",27
"Roberts, P. (KS-R)","Burr, R. (NC-R)",74
"Roberts, P. (KS-R)","Capito, S. (WV-R)",84
"Roberts, P. (KS-R)","Cardin, B. (MD-D)",23
"Roberts, P. (KS-R)","Flake, J. (AZ-R)",59
"Roberts, P. (KS-R)","Isakson, J. (GA-R)",112
"Roberts, P. (KS-R)","Kirk, M. (IL-R)",84
"Roberts, P. (KS-R)","Markey, E. (MA-D)",20
"Roberts, P. (KS-R)","Menéndez, R. (NJ-D)",26
"Roberts, P. (KS-R)","Moran, J. (KS-R)",121
"Roberts, P. (KS-R)","Portman, R. (OH-R)",70
"Roberts, P. (KS-R)","Sanders, B. (VT-I)",13
"Roberts, P. (KS-R)","Toomey, P. (PA-R)",58
"Roberts, P. (KS-R)","Udall, T. (NM-D)",28
"Roberts, P. (KS-R)","Vitter, D. (LA-R)",87
"Roberts, P. (KS-R)","Wicker, R. (MS-R)",99
"Roberts, P. (KS-R)","Thune, J. (SD-R)",94
"Roberts, P. (KS-R)","Coats, D. (IN-R)",67
"Roberts, P. (KS-R)","Murphy, C. (CT-D)",22
"Roberts, P. (KS-R)","Hirono, M. (HI-D)",21
"Roberts, P. (KS-R)","Donnelly, J. (IN-D)",41
"Roberts, P. (KS-R)","Heller, D. (NV-R)",73
"Roberts, P. (KS-R)","Gillibrand, K. (NY-D)",28
"Roberts, P. (KS-R)","Klobuchar, A. (MN-D)",48
"Roberts, P. (KS-R)","McCaskill, C. (MO-D)",20
"Roberts, P. (KS-R)","Tester, J. (MT-D)",35
"Roberts, P. (KS-R)","Casey, R. (PA-D)",37
"Roberts, P. (KS-R)","Whitehouse, S. (RI-D)",23
"Roberts, P. (KS-R)","Corker, B. (TN-R)",25
"Roberts, P. (KS-R)","Barrasso, J. (WY-R)",75
"Roberts, P. (KS-R)","Cassidy, B. (LA-R)",62
"Roberts, P. (KS-R)","Heinrich, M. (NM-D)",28
"Roberts, P. (KS-R)","Peters, G. (MI-D)",32
"Roberts, P. (KS-R)","Warner, M. (VA-D)",23
"Roberts, P. (KS-R)","Risch, J. (ID-R)",87
"Roberts, P. (KS-R)","Shaheen, J. (NH-D)",39
"Roberts, P. (KS-R)","Merkley, J. (OR-D)",22
"Roberts, P. (KS-R)","Bennet, M. (CO-D)",38
"Roberts, P. (KS-R)","Franken, A. (MN-D)",33
"Roberts, P. (KS-R)","Coons, C. (DE-D)",47
"Roberts, P. (KS-R)","Manchin, J. (WV-D)",35
"Roberts, P. (KS-R)","Gardner, C. (CO-R)",75
"Roberts, P. (KS-R)","Lankford, J. (OK-R)",58
"Roberts, P. (KS-R)","Scott, T. (SC-R)",77
"Roberts, P. (KS-R)","Blumenthal, R. (CT-D)",29
"Roberts, P. (KS-R)","Rubio, M. (FL-R)",86
"Roberts, P. (KS-R)","Paul, R. (KY-R)",48
"Roberts, P. (KS-R)","Ayotte, K. (NH-R)",94
"Roberts, P. (KS-R)","Hoeven, J. (ND-R)",62
"Roberts, P. (KS-R)","Lee, M. (UT-R)",48
"Roberts, P. (KS-R)","Johnson, R. (WI-R)",58
"Roberts, P. (KS-R)","Schatz, B. (HI-D)",19
"Roberts, P. (KS-R)","Cotton, T. (AR-R)",74
